MIN de Rungis : fruits et légumes 1 - (Fruits et Légumes - Grossistes) du 01-01-18 au 01-01-19 - RNM
Date;Code libellé;Libellé;Mini;Maxi;Moyen;Unité prix
2018-03-22;26330123;POMME DE TERRE CHAIR FERME Charlotte France cat.I carton 12,5kg;0,55;0,7;0,6;le kg
2018-03-22;27860123;POMME DE TERRE CHAIR FERME chérie France cat.I carton 12,5kg;0,55;0,7;0,65;le kg
2018-03-22;57226998;POMME DE TERRE CHAIR FERME France lavée cat.I grenaille carton 12,5kg;0,8;1,2;1;le kg
2018-03-22;57217078;POMME Fuji France cat.I 201/270g plateau 1rg;1,7;2;1,75;le kg
2018-03-22;57226814;POMME Gala France cat.I 136/200g;0,85;0,95;0,9;le kg
2018-03-22;57221596;POMME Gala France cat.I 170/220g plateau 2rg;1,2;1,3;1,25;le kg
2018-03-22;57217071;POMME Gala France cat.I 201/270g plateau 1rg;1,4;1,8;1,6;le kg
2018-03-22;57219987;POMME Golden colo.1-2 France cat.I 201/270g plateau 1rg;1,4;1,6;1,5;le kg
2018-03-22;57226919;POMME Golden France cat.I 136/200g;0,8;0,9;0,85;le kg
2018-03-22;57226098;POMME Golden France cat.I 170/220g plateau 2rg;1,1;1,3;1,2;le kg
2018-03-22;57226937;POMME Granny smith France cat.I 136/200g caisse;0,75;0,85;0,8;le kg
2018-03-22;57217077;POMME Granny smith France cat.I 201/270g plateau 1rg;1,4;1,6;1,5;le kg
2018-03-22;57218210;POMME Pink-lady France cat.I 201/270g plateau 1rg;2,2;2,35;2,3;le kg
2018-03-22;57217074;POMME Reinette grise du Canada France cat.I 201/270g plateau 1rg;1,7;2;1,8;le kg
2018-03-22;27840123;POTIRON Muscade France;0,6;0,7;0,65;le kg
2018-03-22;18700123;RADIS France botte;0,85;1;0,9;la botte
2018-03-22;18370123;SHII-TAKE France cat.I plateau;7,5;8,5;8;le kg
2018-03-22;10520123;TOMATE cerise Espagne cat.I barq.250g;2,8;3,3;3,2;le kg
2018-03-22;57225328;TOMATE cerise France extra barq.250g;5,5;6,5;6;le kg
2018-03-22;57226456;TOMATE cerise France grappe extra;5;6;5,5;le kg
2018-03-22;57226088;TOMATE cerise Maroc cat.I barq.250g;;;3,2;le kg
2018-03-22;57225327;TOMATE côtelée aumônière France cat.I 82-102mm plateau 1rg;3,3;3,8;3,6;le kg
2018-03-22;9700123;TOMATE ronde Espagne cat.I 57-67mm;1;1,3;1,1;le kg
2018-03-22;10130123;TOMATE ronde Espagne cat.I 67-82mm;1;1,3;1,1;le kg
2018-03-22;9340123;TOMATE ronde Espagne grappe cat.I;1,2;1,4;1,3;le kg
2018-03-22;11550123;TOMATE ronde France grappe extra;2,2;2,5;2,4;le kg
2018-03-22;9430123;TOMATE ronde Maroc cat.I 57-67mm;0,7;0,8;0,75;le kg
2018-03-22;9360123;TOMATE ronde Maroc cat.I 67-82mm;0,7;0,8;0,75;le kg
2018-03-23;20310123;AIL blanc sec Espagne cat.I 60-80mm sac 5kg;2,2;2,5;2,3;le kg
2018-03-23;20610123;AIL frais Egypte cat.I 60-80mm;3,5;3,8;3,6;le kg
2018-03-23;20190123;AIL violet sec Argentine cat.I 60-80mm sac 5kg;3,5;3,8;3,7;le kg
2018-03-23;57216567;AIL violet sec Espagne cat.I 60-80mm;2,5;2,8;2,7;le kg
2018-03-23;57227481;ANANAS Cayenne lisse Afrique B(1100-1500g) avion carton;2;2,5;2,2;le kg
2018-03-23;57227482;ANANAS Sweet Amérique centrale B(1100-1500g) avion carton;2,6;2,9;2,8;le kg
2018-03-23;24530123;ANANAS Sweet Costa-Rica cat.I B(1100-1500g) bateau conteneur;1,05;1,2;1,1;le kg
2018-03-23;57218041;ANANAS Sweet Côte d'Ivoire cat.I B(1100-1500g) bateau conteneur;1,05;1,2;1,1;le kg
2018-03-23;25040123;ARTICHAUT Calico Espagne cat.I 11-13cm colis de 15;2;2,3;2,1;le kg
2018-03-23;57213563;ASPERGE blanche violette France cat.I 16-22mm;9;10,5;10;le kg
2018-03-23;57213579;ASPERGE blanche violette France cat.I +22mm;10,5;12;11,5;le kg
2018-03-23;20060123;ASPERGE verte Espagne cat.I 16-22mm botte 500g;7;8;7,5;le kg
2018-03-23;26870123;AUBERGINE Espagne cat.I;0,9;1,1;1;le kg
2018-03-23;26050123;AUBERGINE Pays-Bas cat.I;1,1;1,3;1,2;le kg
2018-03-23;3890123;AVOCAT Hass Espagne colis de 16;18,5;21;19,5;les 16 pièces
2018-03-23;4270123;AVOCAT Hass Espagne colis de 20;18;20;19;les 20 pièces
2018-03-23;25870123;BANANE Afrique extra;1,07;1,2;1,1;le kg
2018-03-23;25880123;BANANE Amérique centrale extra;1,07;1,2;1,1;le kg
2018-03-23;25900123;BANANE DOM extra;1,07;1,2;1,1;le kg
2018-03-23;19950123;BETTE Italie;0,7;1,3;1;le kg
2018-03-23;9420123;BETTERAVE ROUGE ronde cuite France;1,6;1,9;1,7;le kg
2018-03-23;10380123;CAROTTE Espagne cat.I botte;0,85;1,1;1;la botte
2018-03-23;9460123;CAROTTE France cat.I sac 10kg;0,45;0,6;0,55;le kg
2018-03-23;420123;CAROTTE France extra colis 12kg;0,7;0,8;0,75;le kg
2018-03-23;9480123;CÉLERI-BRANCHE vert Italie cat.I;0,8;1,1;0,9;le kg
2018-03-23;370123;CÉLERI-RAVE France;0,7;1,1;0,9;le kg
2018-03-23;23500123;CHAMPIGNON DE PARIS Pologne pied coupé cat.I plateau;1,85;2;1,9;le kg
2018-03-23;28670123;CHICORÉE Frisée fine Espagne cat.I colis de 10;10;11;10,5;les 10 pièces
2018-03-23;57209364;CHICORÉE frisée France cat.I colis de 8;12,5;14;13;les 8 pièces
2018-03-23;25020123;CHICORÉE Scarole France cat.I colis de 8;12,5;14;13;les 8 pièces
2018-03-23;26220123;CHOU blanc Pays-Bas cat.I;0,5;0,8;0,6;le kg
2018-03-23;3250123;CHOU Brocoli Espagne cat.I;1;1,1;1,05;le kg
2018-03-23;9780123;CHOU DE BRUXELLES Pays-Bas cat.I;1,8;2;1,9;le kg
2018-03-23;27780123;CHOU FLEUR France couronné cat.I gros;8,5;9,5;9;les 6 pièces
2018-03-23;220123;CHOU rouge France cat.I;0,5;0,7;0,65;le kg
2018-03-23;9520123;CHOU rouge Pays-Bas cat.I sac;0,5;0,8;0,6;le kg
2018-03-23;290123;CHOU vert France cat.I colis de 6;5,5;7;6;les 6 pièces
2018-03-23;3770123;CITRON Espagne cat.I 4(58-67mm);1,1;1,4;1,25;le kg
2018-03-23;57227350;CLÉMENTINE Nadorcot Maroc cat.I 1;1,2;1,4;1,3;le kg
2018-03-23;57223782;CLÉMENTINE Or Israël cat.I 1;1,8;2,2;2;le kg
2018-03-23;57200906;CLÉMENTINE Or Israël cat.I 1-X;2,1;2,3;2,2;le kg
2018-03-23;57220450;CLÉMENTINE Or Israël cat.II 1-X;1,4;1,8;1,6;le kg
2018-03-23;57226316;CLÉMENTINE Or Israël extra 1;2,4;2,6;2,5;le kg
2018-03-23;9570123;CONCOMBRE Espagne cat.I 500-600g colis de 12;0,42;0,6;0,5;la pièce
2018-03-23;560123;CONCOMBRE France cat.I 500-600g colis de 12;0,7;0,78;0,75;la pièce
2018-03-23;57224865;CONCOMBRE mini Espagne cat.I;1,6;1,8;1,75;le kg
2018-03-23;57201289;CONCOMBRE mini Pays-Bas;13;15;14;les 32 pièces
2018-03-23;57227356;COURGE Potimarron Import;2;2,2;2,1;le kg
2018-03-23;28140123;COURGETTE ronde Espagne cat.I plateau;1,4;1,8;1,6;le kg
2018-03-23;9170123;COURGETTE verte Espagne cat.I 14-21cm;1,1;1,5;1,3;le kg
2018-03-23;9580123;COURGETTE verte Maroc cat.I 14-21cm;0,75;0,95;0,9;le kg
2018-03-23;10350123;CRESSON France botte;1,3;1,4;1,35;la botte
2018-03-23;28680123;ÉCHALION France cat.I 30-50mm plateau;0,5;0,85;0,7;le kg
2018-03-23;440123;ÉCHALOTE France cat.I;0,5;0,7;0,6;le kg
2018-03-23;3130123;ENDIVE Nord-Picardie cat.I colis 5kg;0,9;1,1;1,05;le kg
2018-03-23;3120123;ENDIVE Nord-Picardie extra colis 5kg;1,1;1,4;1,2;le kg
2018-03-23;230123;ÉPINARD France cat.I;1,9;2,3;2;le kg
2018-03-23;3360123;FENOUIL Italie;1;1,6;1,3;le kg
2018-03-23;24940123;FRAISE Gariguette France cat.I barq.250g;9,5;10,5;10;le kg
2018-03-23;28860123;FRAISE Gariguette France extra plateau;10;13;12;le kg
2018-03-23;24980123;FRAISE standard Espagne cat.I barq.500g;3;3,5;3,2;le kg
2018-03-23;57207047;FRAISE standard Espagne cat.I plateau 1kg;3,8;4,2;4;le kg
2018-03-23;24990123;FRAISE standard France cat.I barq.500g;7;8;7,5;le kg
2018-03-23;17320123;HARICOT VERT Coco plat Maroc cat.I fin;1,8;2,1;1,9;le kg
2018-03-23;57227128;HARICOT VERT Coco plat Maroc cat.I très fin;2,2;2,5;2,3;le kg
2018-03-23;17330123;HARICOT VERT vert Kenya extra très fin;5,5;6,5;6;le kg
2018-03-23;57227035;HARICOT VERT vert Maroc cat.I très fin;2,9;4;3,5;le kg
2018-03-23;18570123;HARICOT VERT vert Sénégal extra très fin;;;4,5;le kg
2018-03-23;57209480;KIWI Hayward France cat.I 105-115g(27 fruits) colis;2,4;2,6;2,5;le kg
2018-03-23;19910123;KIWI Hayward France cat.I 105-115g(27 fruits) plateau 1rg;2,7;3;2,8;le kg
2018-03-23;29370123;KIWI Hayward France cat.I  85-95g(33 fruits) colis;2,2;2,4;2,3;le kg
2018-03-23;22490123;KIWI Hayward France cat.I  95-105g(30 fruits) plateau 1rg;2,6;2,9;2,7;le kg
2018-03-23;27370123;LAITUE Batavia blonde France cat.I +400g colis de 12;6,5;7,5;7;les 12 pièces
2018-03-23;27380123;LAITUE Feuille de chêne blonde France cat.I +400g colis de 12;6,5;7,5;7;les 12 pièces
2018-03-23;29050123;LAITUE Feuille de chêne rouge France cat.I +400g colis de 12;6,5;7,5;7;les 12 pièces
2018-03-23;27750123;LAITUE Iceberg Espagne cat.I colis de 10;4,5;4,8;4,6;les 10 pièces
2018-03-23;27390123;LAITUE pommée France cat.I +400g colis de 12;7;8;7,5;les 12 pièces
2018-03-23;57202446;MÂCHE Coquille France plateau 1kg;3;5,5;4,5;le kg
2018-03-23;18880123;MÂCHE verte France barq.150g;0,65;0,8;0,7;les 150g
2018-03-23;13180123;MANGUE Kent Pérou avion;4,8;5,5;5;le kg
2018-03-23;13140123;MANGUE Kent Pérou bateau;1,5;1,8;1,7;le kg
2018-03-23;57218730;MELON Charentais vert Maroc cat.I  800-950g;1,4;1,6;1,5;le kg
2018-03-23;57201324;MELON Charentais vert Maroc cat.I  950-1150g;1,6;1,8;1,7;le kg
2018-03-23;360123;NAVET rond violet France;1;1,4;1,25;le kg
2018-03-23;57202404;NOIX AOP Grenoble sèche France cat.I +32mm;;;5;le kg
2018-03-23;16480123;OIGNON blanc frais Italie cat.I botte;0,5;0,9;0,7;la botte
2018-03-23;27820123;OIGNON jaune France cat.I 60-80mm;0,24;0,3;0,26;le kg
2018-03-23;57225121;ORANGE Lane late Espagne cat.I 2(84-96mm) colis 10kg;1;1,1;1,05;le kg
2018-03-23;57207046;ORANGE Lane late Espagne cat.I 3(81-92mm) colis 10kg;0,8;1;0,9;le kg
2018-03-23;57226326;ORANGE Navel late Espagne extra 1(87-100mm);1,1;1,25;1,2;le kg
2018-03-23;5400123;ORANGE Washington sanguine Maroc cat.I 3(81-92mm);0,75;1;0,85;le kg
2018-03-23;20460123;PERSIL frisé Italie;1,8;2,1;2;le kg
2018-03-23;9290123;PIMENT vert Maroc;1;1,3;1,1;le kg
2018-03-23;26200123;PLEUROTE France plateau;3;4,5;4;le kg
2018-03-23;13570123;PLEUROTE Import cat.I moyen;2,5;4;3,2;le kg
2018-03-23;57227165;POIRE Abate Fétel Italie cat.I 70-75mm plateau 1rg;1,7;2,2;1,9;le kg
2018-03-23;200123;POIREAU France cat.I;0,8;1;0,95;le kg
2018-03-23;16300123;POIRE Conférence France cat.I 70-75mm plateau 1rg;1,6;2;1,7;le kg
2018-03-23;26750123;POIRE Conférence Pays-Bas cat.I 65-70mm caisse;1,1;1,2;1,15;le kg
2018-03-23;16680123;POIRE Conférence Pays-Bas cat.I 65-70mm plateau 1rg;1,2;1,4;1,3;le kg
2018-03-23;57207093;POIRE Doyenne du comice Chili cat.I 75-80mm colis de 32;2,8;3,2;3;le kg
2018-03-23;5390123;POIRE Williams Afrique du sud cat.I colis de 60;1,3;1,6;1,5;le kg
2018-03-23;5580123;POIRE Williams Argentine cat.I colis de 80;1,7;1,9;1,8;le kg
2018-03-23;3420123;POIS à écosser Espagne cat.I;3,7;3,8;3,75;le kg
2018-03-23;26290123;POIVRON rouge carré Espagne cat.I gros;1,6;1,8;1,7;le kg
2018-03-23;26300123;POIVRON rouge carré Pays-Bas cat.I gros;;;1,8;le kg
2018-03-23;26310123;POIVRON vert carré Espagne cat.I gros;1,5;1,7;1,6;le kg
2018-03-23;26320123;POIVRON vert carré Pays-Bas cat.I gros;1,5;1,7;1,6;le kg
2018-03-23;4210123;POMELOS rose Floride colis de 40;2;2,3;2,1;le kg
2018-03-23;3860123;POMELOS rose Floride colis de 48;1,7;2,2;2;le kg
2018-03-23;57227166;POMELOS rose Floride colis de 56;1,6;1,8;1,7;le kg
2018-03-23;14250123;POMELOS rose Turquie colis de 40;;;1;le kg
2018-03-23;57223575;POMELOS rouge Espagne colis de 45;1,1;1,2;1,15;le kg
2018-03-23;57218292;POMME Chantecler France cat.I 170/220g plateau 2rg;1,5;1,6;1,55;le kg
2018-03-23;57218025;POMME Chantecler France cat.I 201/270g plateau 1rg;1,7;2,1;1,9;le kg
2018-03-23;26560123;POMME DE TERRE basique div.var.cons France lavée cat.I 40-70mm sac 10kg;0,24;0,3;0,27;le kg
2018-03-23;26570123;POMME DE TERRE basique div.var.cons France non lavée cat.I 40-70mm sac 10kg;0,19;0,24;0,22;le kg
2018-03-23;26330123;POMME DE TERRE CHAIR FERME Charlotte France cat.I carton 12,5kg;0,55;0,7;0,6;le kg
2018-03-23;27860123;POMME DE TERRE CHAIR FERME chérie France cat.I carton 12,5kg;0,55;0,7;0,65;le kg
2018-03-23;57226998;POMME DE TERRE CHAIR FERME France lavée cat.I grenaille carton 12,5kg;0,8;1,2;1;le kg
2018-03-23;57217078;POMME Fuji France cat.I 201/270g plateau 1rg;1,7;2;1,75;le kg
2018-03-23;57226814;POMME Gala France cat.I 136/200g;0,85;0,95;0,9;le kg
2018-03-23;57221596;POMME Gala France cat.I 170/220g plateau 2rg;1,2;1,3;1,25;le kg
2018-03-23;57217071;POMME Gala France cat.I 201/270g plateau 1rg;1,4;1,8;1,6;le kg
2018-03-23;57219987;POMME Golden colo.1-2 France cat.I 201/270g plateau 1rg;1,4;1,7;1,5;le kg
2018-03-23;57226919;POMME Golden France cat.I 136/200g;0,8;1;0,85;le kg
2018-03-23;57226098;POMME Golden France cat.I 170/220g plateau 2rg;1,1;1,4;1,2;le kg
2018-03-23;57226937;POMME Granny smith France cat.I 136/200g caisse;0,75;0,85;0,8;le kg
2018-03-23;57217077;POMME Granny smith France cat.I 201/270g plateau 1rg;1,4;1,6;1,5;le kg
2018-03-23;57218210;POMME Pink-lady France cat.I 201/270g plateau 1rg;2,2;2,4;2,3;le kg
2018-03-23;57217074;POMME Reinette grise du Canada France cat.I 201/270g plateau 1rg;1,7;2;1,8;le kg
2018-03-23;18700123;RADIS France botte;0,85;1;0,9;la botte
2018-03-23;18370123;SHII-TAKE France cat.I plateau;7,5;8,5;8;le kg
2018-03-23;10520123;TOMATE cerise Espagne cat.I barq.250g;2,8;3,3;3,2;le kg
2018-03-23;57225328;TOMATE cerise France extra barq.250g;5,5;6,5;6;le kg
2018-03-23;57226456;TOMATE cerise France grappe extra;5;6;5,5;le kg
2018-03-23;57226088;TOMATE cerise Maroc cat.I barq.250g;;;3,2;le kg
2018-03-23;57225327;TOMATE côtelée aumônière France cat.I 82-102mm plateau 1rg;3,3;3,8;3,6;le kg
2018-03-23;9700123;TOMATE ronde Espagne cat.I 57-67mm;1;1,3;1,1;le kg
2018-03-23;10130123;TOMATE ronde Espagne cat.I 67-82mm;1;1,3;1,1;le kg
2018-03-23;9340123;TOMATE ronde Espagne grappe cat.I;1,2;1,4;1,3;le kg
2018-03-23;11550123;TOMATE ronde France grappe extra;2,2;2,5;2,4;le kg
2018-03-23;9430123;TOMATE ronde Maroc cat.I 57-67mm;0,7;0,8;0,75;le kg
2018-03-23;9360123;TOMATE ronde Maroc cat.I 67-82mm;0,7;0,8;0,75;le kg
2018-03-26;20310123;AIL blanc sec Espagne cat.I 60-80mm sac 5kg;2,2;2,5;2,3;le kg
2018-03-26;20610123;AIL frais Egypte cat.I 60-80mm;3,5;3,8;3,6;le kg
2018-03-26;20190123;AIL violet sec Argentine cat.I 60-80mm sac 5kg;3,5;3,8;3,7;le kg
2018-03-26;57216567;AIL violet sec Espagne cat.I 60-80mm;2,5;2,8;2,7;le kg
2018-03-26;57227481;ANANAS Cayenne lisse Afrique B(1100-1500g) avion carton;2;2,5;2,2;le kg
2018-03-26;57227482;ANANAS Sweet Amérique centrale B(1100-1500g) avion carton;2,6;2,9;2,8;le kg
2018-03-26;24530123;ANANAS Sweet Costa-Rica cat.I B(1100-1500g) bateau conteneur;1,05;1,2;1,1;le kg
2018-03-26;57218041;ANANAS Sweet Côte d'Ivoire cat.I B(1100-1500g) bateau conteneur;1,05;1,2;1,1;le kg
2018-03-26;25040123;ARTICHAUT Calico Espagne cat.I 11-13cm colis de 15;2;2,3;2,1;le kg
2018-03-26;57213563;ASPERGE blanche violette France cat.I 16-22mm;9;10,5;10;le kg
2018-03-26;57213579;ASPERGE blanche violette France cat.I +22mm;10,5;12;11,5;le kg
2018-03-26;20060123;ASPERGE verte Espagne cat.I 16-22mm botte 500g;7;8;7,5;le kg
2018-03-26;26870123;AUBERGINE Espagne cat.I;0,9;1,1;1;le kg
2018-03-26;26050123;AUBERGINE Pays-Bas cat.I;1,1;1,3;1,2;le kg
2018-03-26;3890123;AVOCAT Hass Espagne colis de 16;18,5;21;19,5;les 16 pièces
2018-03-26;4270123;AVOCAT Hass Espagne colis de 20;18;20;19;les 20 pièces
2018-03-26;25870123;BANANE Afrique extra;1,07;1,2;1,1;le kg
2018-03-26;25880123;BANANE Amérique centrale extra;1,07;1,2;1,1;le kg
2018-03-26;25900123;BANANE DOM extra;1,07;1,2;1,1;le kg
2018-03-26;19950123;BETTE Italie;0,7;1,3;1;le kg
2018-03-26;9420123;BETTERAVE ROUGE ronde cuite France;1,6;1,9;1,7;le kg
2018-03-26;10380123;CAROTTE Espagne cat.I botte;0,85;1,1;1;la botte
2018-03-26;9460123;CAROTTE France cat.I sac 10kg;0,45;0,6;0,55;le kg
2018-03-26;420123;CAROTTE France extra colis 12kg;0,7;0,8;0,75;le kg
2018-03-26;9480123;CÉLERI-BRANCHE vert Italie cat.I;0,8;1,1;0,9;le kg
2018-03-26;370123;CÉLERI-RAVE France;0,7;1,1;0,9;le kg
2018-03-26;23500123;CHAMPIGNON DE PARIS Pologne pied coupé cat.I plateau;1,85;2;1,9;le kg
2018-03-26;28670123;CHICORÉE Frisée fine Espagne cat.I colis de 10;10;11;10,5;les 10 pièces
2018-03-26;57209364;CHICORÉE frisée France cat.I colis de 8;12,5;14;13;les 8 pièces
2018-03-26;25020123;CHICORÉE Scarole France cat.I colis de 8;12,5;14;13;les 8 pièces
2018-03-26;26220123;CHOU blanc Pays-Bas cat.I;0,5;0,8;0,6;le kg
2018-03-26;3250123;CHOU Brocoli Espagne cat.I;1;1,1;1,05;le kg
2018-03-26;9780123;CHOU DE BRUXELLES Pays-Bas cat.I;1,8;2;1,9;le kg
2018-03-26;27780123;CHOU FLEUR France couronné cat.I gros;8,5;9,5;9;les 6 pièces
2018-03-26;220123;CHOU rouge France cat.I;0,5;0,7;0,65;le kg
2018-03-26;9520123;CHOU rouge Pays-Bas cat.I sac;0,5;0,8;0,6;le kg
2018-03-26;290123;CHOU vert France cat.I colis de 6;5,5;7;6;les 6 pièces
2018-03-26;3770123;CITRON Espagne cat.I 4(58-67mm);1,1;1,4;1,25;le kg
2018-03-26;57227350;CLÉMENTINE Nadorcot Maroc cat.I 1;1,2;1,4;1,3;le kg
2018-03-26;57223782;CLÉMENTINE Or Israël cat.I 1;1,8;2,2;2;le kg
2018-03-26;57200906;CLÉMENTINE Or Israël cat.I 1-X;2,1;2,3;2,2;le kg
2018-03-26;57220450;CLÉMENTINE Or Israël cat.II 1-X;1,4;1,8;1,6;le kg
2018-03-26;57226316;CLÉMENTINE Or Israël extra 1;2,4;2,6;2,5;le kg
2018-03-26;9570123;CONCOMBRE Espagne cat.I 500-600g colis de 12;0,42;0,6;0,5;la pièce
2018-03-26;560123;CONCOMBRE France cat.I 500-600g colis de 12;0,7;0,78;0,75;la pièce
2018-03-26;57224865;CONCOMBRE mini Espagne cat.I;1,6;1,8;1,75;le kg
2018-03-26;57201289;CONCOMBRE mini Pays-Bas;13;15;14;les 32 pièces
2018-03-26;57227356;COURGE Potimarron Import;2;2,2;2,1;le kg
2018-03-26;28140123;COURGETTE ronde Espagne cat.I plateau;1,4;1,8;1,6;le kg
2018-03-26;9170123;COURGETTE verte Espagne cat.I 14-21cm;1,1;1,5;1,3;le kg
2018-03-26;9580123;COURGETTE verte Maroc cat.I 14-21cm;0,75;0,95;0,9;le kg
2018-03-26;10350123;CRESSON France botte;1,3;1,4;1,35;la botte
2018-03-26;28680123;ÉCHALION France cat.I 30-50mm plateau;0,5;0,85;0,7;le kg
2018-03-26;440123;ÉCHALOTE France cat.I;0,5;0,7;0,6;le kg
2018-03-26;3130123;ENDIVE Nord-Picardie cat.I colis 5kg;0,9;1,1;1,05;le kg
2018-03-26;3120123;ENDIVE Nord-Picardie extra colis 5kg;1,1;1,4;1,2;le kg
2018-03-26;230123;ÉPINARD France cat.I;1,9;2,3;2;le kg
2018-03-26;3360123;FENOUIL Italie;1,2;1,6;1,3;le kg
2018-03-26;24940123;FRAISE Gariguette France cat.I barq.250g;8;10;9;le kg
2018-03-26;28860123;FRAISE Gariguette France extra plateau;10;12;11;le kg
2018-03-26;24980123;FRAISE standard Espagne cat.I barq.500g;4;4,8;4,5;le kg
2018-03-26;57207047;FRAISE standard Espagne cat.I plateau 1kg;4,5;5,5;5;le kg
2018-03-26;24990123;FRAISE standard France cat.I barq.500g;7;8;7,5;le kg
2018-03-26;19640123;FRAMBOISE Espagne barq.125g;20;24;22,4;le kg
2018-03-26;57221288;FRAMBOISE Portugal barq.125g;20;24;22,4;le kg
2018-03-26;17320123;HARICOT VERT Coco plat Maroc cat.I fin;1,8;2,1;1,9;le kg
2018-03-26;57227128;HARICOT VERT Coco plat Maroc cat.I très fin;2,2;2,5;2,3;le kg
2018-03-26;17330123;HARICOT VERT vert Kenya extra très fin;5,5;6,5;6;le kg
2018-03-26;57227035;HARICOT VERT vert Maroc cat.I très fin;2,9;4;3,5;le kg
2018-03-26;18570123;HARICOT VERT vert Sénégal extra très fin;;;4,5;le kg
2018-03-26;57209480;KIWI Hayward France cat.I 105-115g(27 fruits) colis;2,4;2,6;2,5;le kg
2018-03-26;19910123;KIWI Hayward France cat.I 105-115g(27 fruits) plateau 1rg;2,7;3;2,8;le kg
2018-03-26;29370123;KIWI Hayward France cat.I  85-95g(33 fruits) colis;2,2;2,4;2,3;le kg
2018-03-26;22490123;KIWI Hayward France cat.I  95-105g(30 fruits) plateau 1rg;2,6;2,9;2,7;le kg
2018-03-26;27370123;LAITUE Batavia blonde France cat.I +400g colis de 12;6,5;7,5;7;les 12 pièces
2018-03-26;27380123;LAITUE Feuille de chêne blonde France cat.I +400g colis de 12;6,5;7,5;7;les 12 pièces
2018-03-26;29050123;LAITUE Feuille de chêne rouge France cat.I +400g colis de 12;6,5;7,5;7;les 12 pièces
2018-03-26;27750123;LAITUE Iceberg Espagne cat.I colis de 10;4,5;4,8;4,6;les 10 pièces
2018-03-26;27390123;LAITUE pommée France cat.I +400g colis de 12;7;8;7,5;les 12 pièces
2018-03-26;57202446;MÂCHE Coquille France plateau 1kg;3;5,5;4,5;le kg
2018-03-26;18880123;MÂCHE verte France barq.150g;0,65;0,8;0,7;les 150g
2018-03-26;13180123;MANGUE Kent Pérou avion;4;5;4,8;le kg
2018-03-26;13140123;MANGUE Kent Pérou bateau;1,5;1,8;1,7;le kg
2018-03-26;57218730;MELON Charentais vert Maroc cat.I  800-950g;1,4;1,6;1,5;le kg
2018-03-26;57201324;MELON Charentais vert Maroc cat.I  950-1150g;1,6;1,8;1,7;le kg
2018-03-26;360123;NAVET rond violet France;1;1,4;1,25;le kg
2018-03-26;57202404;NOIX AOP Grenoble sèche France cat.I +32mm;;;5;le kg
2018-03-26;16480123;OIGNON blanc frais Italie cat.I botte;0,5;0,9;0,7;la botte
2018-03-26;27820123;OIGNON jaune France cat.I 60-80mm;0,24;0,3;0,26;le kg
2018-03-26;57225121;ORANGE Lane late Espagne cat.I 2(84-96mm) colis 10kg;1;1,1;1,05;le kg
2018-03-26;57207046;ORANGE Lane late Espagne cat.I 3(81-92mm) colis 10kg;0,8;1;0,9;le kg
2018-03-26;57226326;ORANGE Navel late Espagne extra 1(87-100mm);1,1;1,25;1,2;le kg
2018-03-26;5400123;ORANGE Washington sanguine Maroc cat.I 3(81-92mm);0,75;1;0,85;le kg
2018-03-26;20460123;PERSIL frisé Italie;1,8;2,1;2;le kg
2018-03-26;9290123;PIMENT vert Maroc;1;1,3;1,1;le kg
2018-03-26;26200123;PLEUROTE France plateau;3;4,5;4;le kg
2018-03-26;13570123;PLEUROTE Import cat.I moyen;2,5;4;3,2;le kg
2018-03-26;57227165;POIRE Abate Fétel Italie cat.I 70-75mm plateau 1rg;1,7;2,3;1,9;le kg
2018-03-26;200123;POIREAU France cat.I;0,8;1;0,95;le kg
2018-03-26;16300123;POIRE Conférence France cat.I 70-75mm plateau 1rg;1,7;2,2;1,8;le kg
2018-03-26;26750123;POIRE Conférence Pays-Bas cat.I 65-70mm caisse;1,1;1,2;1,15;le kg
2018-03-26;16680123;POIRE Conférence Pays-Bas cat.I 65-70mm plateau 1rg;1,2;1,4;1,3;le kg
2018-03-26;23400123;POIRE Doyenne du comice Afrique du sud cat.I 75-80mm colis de 52;;;2,5;le kg
2018-03-26;57207093;POIRE Doyenne du comice Chili cat.I 75-80mm colis de 32;2,8;3,2;3;le kg
2018-03-26;5390123;POIRE Williams Afrique du sud cat.I colis de 60;1,3;1,6;1,5;le kg
2018-03-26;5580123;POIRE Williams Argentine cat.I colis de 80;1,7;2,2;1,8;le kg
2018-03-26;3420123;POIS à écosser Espagne cat.I;3,7;3,8;3,75;le kg
2018-03-26;26290123;POIVRON rouge carré Espagne cat.I gros;1,6;1,8;1,7;le kg
2018-03-26;26300123;POIVRON rouge carré Pays-Bas cat.I gros;;;1,8;le kg
2018-03-26;26310123;POIVRON vert carré Espagne cat.I gros;1,5;1,7;1,6;le kg
2018-03-26;26320123;POIVRON vert carré Pays-Bas cat.I gros;1,5;1,7;1,6;le kg
2018-03-26;4210123;POMELOS rose Floride colis de 40;2;2,3;2,1;le kg
2018-03-26;3860123;POMELOS rose Floride colis de 48;1,7;2,2;2;le kg
2018-03-26;57227166;POMELOS rose Floride colis de 56;1,6;1,8;1,7;le kg
2018-03-26;14250123;POMELOS rose Turquie colis de 40;;;1;le kg
2018-03-26;57223575;POMELOS rouge Espagne colis de 45;1,1;1,2;1,15;le kg
2018-03-26;57218292;POMME Chantecler France cat.I 170/220g plateau 2rg;1,5;1,6;1,55;le kg
